step,n_active,fused_resident_qubits,fused_transient_qubits,fused_resident_dim,fused_transient_dim
2085,24,12,12,4096,4096
2086,24,12,12,4096,4096
2087,24,12,12,4096,4096
2088,24,12,12,4096,4096
2089,24,12,12,4096,4096
2090,24,12,12,4096,4096
2091,24,12,12,4096,4096
2092,24,12,12,4096,4096
2093,24,12,12,4096,4096
2094,24,12,12,4096,4096
2095,24,12,12,4096,4096
2096,24,12,12,4096,4096
2097,24,12,12,4096,4096
2098,24,12,12,4096,4096
2099,24,12,12,4096,4096
2100,24,12,12,4096,4096
2101,24,12,12,4096,4096
2102,24,12,12,4096,4096
2103,24,12,12,4096,4096
2104,24,12,12,4096,4096
2105,24,12,12,4096,4096
2106,24,12,12,4096,4096
2107,24,12,12,4096,4096
2108,24,12,12,4096,4096
2109,24,12,12,4096,4096
2110,24,12,12,4096,4096
2111,24,12,12,4096,4096
2112,24,12,12,4096,4096
2113,24,12,12,4096,4096
2114,24,12,12,4096,4096
2115,24,12,12,4096,4096
2116,24,12,12,4096,4096
2117,24,12,12,4096,4096
2118,24,12,12,4096,4096
2119,24,12,12,4096,4096
2120,24,12,12,4096,4096
2121,24,12,12,4096,4096
2122,24,12,12,4096,4096
2123,24,12,12,4096,4096
2124,24,12,12,4096,4096
2125,24,12,12,4096,4096
2126,24,12,12,4096,4096
2127,24,12,12,4096,4096
2128,24,12,12,4096,4096
2129,24,12,12,4096,4096
2130,24,12,12,4096,4096
2131,24,12,12,4096,4096
2132,24,12,12,4096,4096
2133,24,12,12,4096,4096
2134,24,12,12,4096,4096
2135,24,12,12,4096,4096
2136,24,12,12,4096,4096
2137,24,12,12,4096,4096
2138,24,12,12,4096,4096
2139,24,12,12,4096,4096
2140,24,12,12,4096,4096
2141,24,12,12,4096,4096
2142,24,12,12,4096,4096
2143,24,12,12,4096,4096
2144,24,12,12,4096,4096
2145,24,12,12,4096,4096
2146,24,12,12,4096,4096
2147,24,12,12,4096,4096
2148,24,12,12,4096,4096
2149,24,12,12,4096,4096
2150,24,12,12,4096,4096
2151,24,12,12,4096,4096
2152,24,12,12,4096,4096
2153,24,12,12,4096,4096
2154,24,12,12,4096,4096
2155,24,12,12,4096,4096
2156,24,12,12,4096,4096
2157,24,12,12,4096,4096
2158,24,12,12,4096,4096
2159,24,12,12,4096,4096
2160,24,12,12,4096,4096
2161,24,12,12,4096,4096
2162,24,12,12,4096,4096
2163,24,12,12,4096,4096
2164,24,12,12,4096,4096
2165,24,12,12,4096,4096
2166,24,12,12,4096,4096
2167,24,12,12,4096,4096
2168,24,12,12,4096,4096
2169,24,12,12,4096,4096
2170,24,12,12,4096,4096
2171,24,12,12,4096,4096
2172,24,12,12,4096,4096
2173,24,12,12,4096,4096
2174,24,12,12,4096,4096
2175,24,12,12,4096,4096
2176,24,12,12,4096,4096
2177,24,12,12,4096,4096
2178,24,12,12,4096,4096
2179,24,12,12,4096,4096
2180,24,12,12,4096,4096
2181,24,12,12,4096,4096
2182,24,12,12,4096,4096
2183,24,12,12,4096,4096
2184,24,12,12,4096,4096
2185,24,12,12,4096,4096
2186,24,12,12,4096,4096
2187,24,12,12,4096,4096
2188,24,12,12,4096,4096
2189,24,12,12,4096,4096
2190,24,12,12,4096,4096
2191,24,12,12,4096,4096
2192,24,12,12,4096,4096
2193,24,12,12,4096,4096
2194,24,12,12,4096,4096
2195,24,12,12,4096,4096
2196,24,12,12,4096,4096
2197,24,12,12,4096,4096
2198,24,12,12,4096,4096
2199,24,12,12,4096,4096
2200,24,12,12,4096,4096
2201,24,12,12,4096,4096
2202,24,12,12,4096,4096
2203,24,12,12,4096,4096
2204,24,12,12,4096,4096
2205,24,12,12,4096,4096
2206,24,12,12,4096,4096
2207,24,12,12,4096,4096
2208,24,12,12,4096,4096
2209,24,12,12,4096,4096
2210,24,12,12,4096,4096
2211,24,12,12,4096,4096
2212,24,12,12,4096,4096
2213,24,12,12,4096,4096
2214,24,12,12,4096,4096
2215,24,12,12,4096,4096
2216,24,12,12,4096,4096
2217,24,12,12,4096,4096
2218,24,12,12,4096,4096
2219,24,12,12,4096,4096
2220,24,12,12,4096,4096
2221,24,12,12,4096,4096
2222,24,12,12,4096,4096
2223,24,12,12,4096,4096
2224,24,12,12,4096,4096
2225,24,12,12,4096,4096
2226,24,12,12,4096,4096
2227,24,12,12,4096,4096
2228,24,12,12,4096,4096
2229,24,12,12,4096,4096
2230,24,12,12,4096,4096
2231,24,12,12,4096,4096
2232,24,12,12,4096,4096
2233,24,12,12,4096,4096
2234,24,12,12,4096,4096
2235,24,12,12,4096,4096
2236,24,12,12,4096,4096
2237,24,12,12,4096,4096
2238,24,12,12,4096,4096
2239,24,12,12,4096,4096
2240,24,12,12,4096,4096
2241,24,12,12,4096,4096
2242,24,12,12,4096,4096
2243,24,12,12,4096,4096
2244,24,12,12,4096,4096
2245,24,12,12,4096,4096
2246,24,12,12,4096,4096
2247,24,12,12,4096,4096
2248,24,12,12,4096,4096
2249,24,12,12,4096,4096
2250,24,12,12,4096,4096
2251,24,12,12,4096,4096
2252,24,12,12,4096,4096
2253,24,12,12,4096,4096
2254,24,12,12,4096,4096
2255,24,12,12,4096,4096
2256,24,12,12,4096,4096
2257,24,12,12,4096,4096
2258,24,12,12,4096,4096
2259,24,12,12,4096,4096
2260,24,12,12,4096,4096
2261,24,12,12,4096,4096
2262,24,12,12,4096,4096
2263,24,12,12,4096,4096
2264,24,12,12,4096,4096
2265,24,12,12,4096,4096
2266,24,12,12,4096,4096
2267,24,12,12,4096,4096
2268,24,12,12,4096,4096
2269,24,12,12,4096,4096
2270,24,12,12,4096,4096
2271,24,12,12,4096,4096
2272,24,12,12,4096,4096
2273,24,12,12,4096,4096
2274,24,12,12,4096,4096
2275,24,12,12,4096,4096
2276,24,12,12,4096,4096
2277,24,12,12,4096,4096
2278,24,12,12,4096,4096
2279,24,12,12,4096,4096
2280,24,12,12,4096,4096
2281,24,12,12,4096,4096
2282,24,12,12,4096,4096
2283,24,12,12,4096,4096
2284,24,12,12,4096,4096
2285,24,12,12,4096,4096
2286,24,12,12,4096,4096
2287,24,12,12,4096,4096
2288,24,12,12,4096,4096
2289,24,12,12,4096,4096
2290,24,12,12,4096,4096
2291,24,12,12,4096,4096
2292,24,12,12,4096,4096
2293,24,12,12,4096,4096
2294,24,12,12,4096,4096
2295,24,12,12,4096,4096
2296,24,12,12,4096,4096
2297,24,12,12,4096,4096
2298,24,12,12,4096,4096
2299,24,12,12,4096,4096
2300,24,12,12,4096,4096
2301,24,12,12,4096,4096
2302,24,12,12,4096,4096
2303,24,12,12,4096,4096
2304,24,12,12,4096,4096
2305,24,12,12,4096,4096
2306,24,12,12,4096,4096
2307,24,12,12,4096,4096
2308,24,12,12,4096,4096
2309,24,12,12,4096,4096
2310,24,12,12,4096,4096
2311,24,12,12,4096,4096
2312,24,12,12,4096,4096
2313,24,12,12,4096,4096
2314,24,12,12,4096,4096
2315,24,12,12,4096,4096
2316,24,12,12,4096,4096
2317,24,12,12,4096,4096
2318,24,12,12,4096,4096
2319,24,12,12,4096,4096
2320,24,12,12,4096,4096
2321,24,12,12,4096,4096
2322,24,12,12,4096,4096
2323,24,12,12,4096,4096
2324,24,12,12,4096,4096
2325,24,12,12,4096,4096
2326,24,12,12,4096,4096
2327,24,12,12,4096,4096
2328,24,12,12,4096,4096
2329,24,12,12,4096,4096
2330,24,12,12,4096,4096
2331,24,12,12,4096,4096
2332,24,12,12,4096,4096
2333,24,12,12,4096,4096
2334,24,12,12,4096,4096
2335,24,12,12,4096,4096
2336,24,12,12,4096,4096
2337,24,12,12,4096,4096
2338,24,12,12,4096,4096
2339,24,12,12,4096,4096
2340,24,12,12,4096,4096
2341,24,12,12,4096,4096
2342,24,12,12,4096,4096
2343,24,12,12,4096,4096
2344,23,12,12,4096,4096
2345,23,12,12,4096,4096
2346,23,12,12,4096,4096
2347,23,12,12,4096,4096
2348,22,12,12,4096,4096
2349,22,12,12,4096,4096
2350,22,12,12,4096,4096
2351,22,12,12,4096,4096
2352,22,12,12,4096,4096
2353,22,12,12,4096,4096
2354,21,12,12,4096,4096
2355,21,12,12,4096,4096
2356,21,12,12,4096,4096
2357,21,12,12,4096,4096
2358,21,12,12,4096,4096
2359,21,12,12,4096,4096
2360,20,12,12,4096,4096
2361,20,12,12,4096,4096
2362,20,12,12,4096,4096
2363,20,12,12,4096,4096
2364,20,12,12,4096,4096
2365,20,12,12,4096,4096
2366,20,12,12,4096,4096
2367,20,12,12,4096,4096
2368,19,12,12,4096,4096
2369,19,12,12,4096,4096
2370,19,12,12,4096,4096
2371,19,12,12,4096,4096
2372,19,12,12,4096,4096
2373,19,12,12,4096,4096
2374,18,12,12,4096,4096
2375,18,12,12,4096,4096
2376,18,12,12,4096,4096
2377,18,12,12,4096,4096
2378,18,12,12,4096,4096
2379,18,12,12,4096,4096
2380,18,12,12,4096,4096
2381,17,12,12,4096,4096
2382,17,12,12,4096,4096
2383,17,12,12,4096,4096
2384,17,12,12,4096,4096
2385,17,12,12,4096,4096
2386,16,12,12,4096,4096
2387,16,12,12,4096,4096
2388,16,12,12,4096,4096
2389,16,12,12,4096,4096
2390,16,12,12,4096,4096
2391,16,12,12,4096,4096
2392,16,12,12,4096,4096
2393,15,12,12,4096,4096
2394,15,12,12,4096,4096
2395,15,12,12,4096,4096
2396,15,12,12,4096,4096
2397,15,12,12,4096,4096
2398,14,12,12,4096,4096
2399,14,12,12,4096,4096
2400,14,12,12,4096,4096
2401,14,12,12,4096,4096
2402,14,12,12,4096,4096
2403,14,12,12,4096,4096
2404,13,12,12,4096,4096
2405,13,12,12,4096,4096
2406,13,12,12,4096,4096
2407,12,12,12,4096,4096
2408,12,12,12,4096,4096
2409,12,12,12,4096,4096
2410,12,12,12,4096,4096
2411,12,12,12,4096,4096
2412,12,12,12,4096,4096
2413,12,12,12,4096,4096
2414,12,12,12,4096,4096
2415,12,12,12,4096,4096
2416,12,12,12,4096,4096
2417,12,12,12,4096,4096
2418,12,12,12,4096,4096
2419,12,12,12,4096,4096
2420,12,12,12,4096,4096
2421,12,12,12,4096,4096
2422,12,12,12,4096,4096
2423,12,12,12,4096,4096
2424,12,12,12,4096,4096
2425,12,12,12,4096,4096
2426,12,12,12,4096,4096
2427,12,12,12,4096,4096
2428,12,12,12,4096,4096
2429,12,12,12,4096,4096
2430,12,12,12,4096,4096
2431,12,12,12,4096,4096
2432,12,12,12,4096,4096
2433,12,12,12,4096,4096
2434,12,12,12,4096,4096
2435,12,12,12,4096,4096
2436,12,12,12,4096,4096
2437,12,12,12,4096,4096
2438,12,12,12,4096,4096
2439,12,12,12,4096,4096
2440,12,12,12,4096,4096
2441,12,12,12,4096,4096
2442,12,12,12,4096,4096
2443,12,12,12,4096,4096
2444,12,12,12,4096,4096
2445,12,12,12,4096,4096
2446,12,12,12,4096,4096
2447,12,12,12,4096,4096
2448,12,12,12,4096,4096
2449,12,12,12,4096,4096
2450,12,12,12,4096,4096
2451,12,12,12,4096,4096
2452,12,12,12,4096,4096
2453,12,12,12,4096,4096
2454,12,12,12,4096,4096
2455,12,12,12,4096,4096
2456,12,12,12,4096,4096
2457,12,12,12,4096,4096
2458,12,12,12,4096,4096
2459,13,12,12,4096,4096
2460,13,12,12,4096,4096
2461,13,12,12,4096,4096
2462,14,12,12,4096,4096
2463,14,12,12,4096,4096
2464,14,12,12,4096,4096
2465,15,12,12,4096,4096
2466,15,12,12,4096,4096
2467,15,12,12,4096,4096
2468,16,12,12,4096,4096
2469,16,12,12,4096,4096
2470,16,12,12,4096,4096
2471,17,12,12,4096,4096
2472,17,12,12,4096,4096
2473,17,12,12,4096,4096
2474,18,12,12,4096,4096
2475,18,12,12,4096,4096
2476,19,12,12,4096,4096
2477,19,12,12,4096,4096
2478,20,12,12,4096,4096
2479,20,12,12,4096,4096
2480,21,12,12,4096,4096
2481,21,12,12,4096,4096
2482,22,12,12,4096,4096
2483,22,12,12,4096,4096
2484,22,12,12,4096,4096
2485,23,12,12,4096,4096
2486,23,12,12,4096,4096
2487,24,12,12,4096,4096
2488,24,12,12,4096,4096
2489,24,12,12,4096,4096
2490,24,12,12,4096,4096
2491,24,12,12,4096,4096
2492,24,12,12,4096,4096
2493,24,12,12,4096,4096
2494,24,12,12,4096,4096
2495,24,12,12,4096,4096
2496,24,12,12,4096,4096
2497,24,12,12,4096,4096
2498,24,12,12,4096,4096
2499,24,12,12,4096,4096
2500,24,12,12,4096,4096
2501,24,12,12,4096,4096
2502,24,12,12,4096,4096
2503,24,12,12,4096,4096
2504,24,12,12,4096,4096
2505,24,12,12,4096,4096
2506,24,12,12,4096,4096
2507,24,12,12,4096,4096
2508,24,12,12,4096,4096
2509,24,12,12,4096,4096
2510,24,12,12,4096,4096
2511,24,12,12,4096,4096
2512,24,12,12,4096,4096
2513,24,12,12,4096,4096
2514,24,12,12,4096,4096
2515,24,12,12,4096,4096
2516,24,12,12,4096,4096
2517,24,12,12,4096,4096
2518,24,12,12,4096,4096
2519,24,12,12,4096,4096
2520,24,12,12,4096,4096
2521,24,12,12,4096,4096
2522,24,12,12,4096,4096
2523,24,12,12,4096,4096
2524,24,12,12,4096,4096
2525,24,12,12,4096,4096
2526,24,12,12,4096,4096
2527,24,12,12,4096,4096
2528,24,12,12,4096,4096
2529,24,12,12,4096,4096
2530,24,12,12,4096,4096
2531,24,12,12,4096,4096
2532,24,12,12,4096,4096
2533,24,12,12,4096,4096
2534,24,12,12,4096,4096
2535,24,12,12,4096,4096
2536,24,12,12,4096,4096
2537,24,12,12,4096,4096
2538,24,12,12,4096,4096
2539,24,12,12,4096,4096
2540,24,12,12,4096,4096
2541,24,12,12,4096,4096
2542,24,12,12,4096,4096
2543,24,12,12,4096,4096
2544,24,12,12,4096,4096
2545,24,12,12,4096,4096
2546,24,12,12,4096,4096
2547,24,12,12,4096,4096
2548,24,12,12,4096,4096
2549,24,12,12,4096,4096
2550,24,12,12,4096,4096
2551,24,12,12,4096,4096
2552,24,12,12,4096,4096
2553,24,12,12,4096,4096
2554,24,12,12,4096,4096
2555,24,12,12,4096,4096
2556,24,12,12,4096,4096
2557,24,12,12,4096,4096
2558,24,12,12,4096,4096
2559,24,12,12,4096,4096
2560,24,12,12,4096,4096
2561,24,12,12,4096,4096
2562,24,12,12,4096,4096
2563,24,12,12,4096,4096
2564,24,12,12,4096,4096
2565,24,12,12,4096,4096
2566,24,12,12,4096,4096
2567,24,12,12,4096,4096
2568,24,12,12,4096,4096
2569,24,12,12,4096,4096
2570,24,12,12,4096,4096
2571,24,12,12,4096,4096
2572,24,12,12,4096,4096
2573,24,12,12,4096,4096
2574,24,12,12,4096,4096
2575,24,12,12,4096,4096
2576,24,12,12,4096,4096
2577,24,12,12,4096,4096
2578,24,12,12,4096,4096
2579,24,12,12,4096,4096
2580,24,12,12,4096,4096
2581,24,12,12,4096,4096
2582,24,12,12,4096,4096
2583,24,12,12,4096,4096
2584,24,12,12,4096,4096
2585,24,12,12,4096,4096
2586,24,12,12,4096,4096
2587,24,12,12,4096,4096
2588,24,12,12,4096,4096
2589,24,12,12,4096,4096
2590,24,12,12,4096,4096
2591,24,12,12,4096,4096
2592,24,12,12,4096,4096
2593,24,12,12,4096,4096
2594,24,12,12,4096,4096
2595,24,12,12,4096,4096
2596,24,12,12,4096,4096
2597,24,12,12,4096,4096
2598,24,12,12,4096,4096
2599,24,12,12,4096,4096
2600,24,12,12,4096,4096
2601,24,12,12,4096,4096
2602,24,12,12,4096,4096
2603,24,12,12,4096,4096
2604,24,12,12,4096,4096
2605,24,12,12,4096,4096
2606,24,12,12,4096,4096
2607,24,12,12,4096,4096
2608,24,12,12,4096,4096
2609,24,12,12,4096,4096
2610,24,12,12,4096,4096
2611,24,12,12,4096,4096
2612,24,12,12,4096,4096
2613,24,12,12,4096,4096
2614,24,12,12,4096,4096
2615,24,12,12,4096,4096
2616,24,12,12,4096,4096
2617,24,12,12,4096,4096
2618,24,12,12,4096,4096
2619,24,12,12,4096,4096
2620,24,12,12,4096,4096
2621,24,12,12,4096,4096
2622,24,12,12,4096,4096
2623,24,12,12,4096,4096
2624,24,12,12,4096,4096
2625,24,12,12,4096,4096
2626,24,12,12,4096,4096
2627,24,12,12,4096,4096
2628,24,12,12,4096,4096
2629,24,12,12,4096,4096
2630,24,12,12,4096,4096
2631,24,12,12,4096,4096
2632,24,12,12,4096,4096
2633,24,12,12,4096,4096
2634,24,12,12,4096,4096
2635,24,12,12,4096,4096
2636,24,12,12,4096,4096
2637,24,12,12,4096,4096
2638,24,12,12,4096,4096
2639,24,12,12,4096,4096
2640,24,12,12,4096,4096
2641,24,12,12,4096,4096
2642,24,12,12,4096,4096
2643,24,12,12,4096,4096
2644,24,12,12,4096,4096
2645,24,12,12,4096,4096
2646,24,12,12,4096,4096
2647,24,12,12,4096,4096
2648,24,12,12,4096,4096
2649,24,12,12,4096,4096
2650,24,12,12,4096,4096
2651,24,12,12,4096,4096
2652,24,12,12,4096,4096
2653,24,12,12,4096,4096
2654,24,12,12,4096,4096
2655,24,12,12,4096,4096
2656,24,12,12,4096,4096
2657,24,12,12,4096,4096
2658,24,12,12,4096,4096
2659,24,12,12,4096,4096
2660,24,12,12,4096,4096
2661,24,12,12,4096,4096
2662,24,12,12,4096,4096
2663,24,12,12,4096,4096
2664,24,12,12,4096,4096
2665,24,12,12,4096,4096
2666,24,12,12,4096,4096
2667,24,12,12,4096,4096
2668,24,12,12,4096,4096
2669,24,12,12,4096,4096
2670,24,12,12,4096,4096
2671,24,12,12,4096,4096
2672,24,12,12,4096,4096
2673,24,12,12,4096,4096
2674,24,12,12,4096,4096
2675,24,12,12,4096,4096
2676,24,12,12,4096,4096
2677,24,12,12,4096,4096
2678,24,12,12,4096,4096
2679,24,12,12,4096,4096
2680,24,12,12,4096,4096
2681,24,12,12,4096,4096
2682,24,12,12,4096,4096
2683,24,12,12,4096,4096
2684,24,12,12,4096,4096
2685,24,12,12,4096,4096
2686,24,12,12,4096,4096
2687,24,12,12,4096,4096
2688,24,12,12,4096,4096
2689,24,12,12,4096,4096
2690,24,12,12,4096,4096
2691,24,12,12,4096,4096
2692,24,12,12,4096,4096
2693,24,12,12,4096,4096
2694,24,12,12,4096,4096
2695,24,12,12,4096,4096
2696,24,12,12,4096,4096
2697,24,12,12,4096,4096
2698,24,12,12,4096,4096
2699,24,12,12,4096,4096
2700,24,12,12,4096,4096
2701,24,12,12,4096,4096
2702,24,12,12,4096,4096
2703,24,12,12,4096,4096
2704,24,12,12,4096,4096
2705,24,12,12,4096,4096
2706,24,12,12,4096,4096
2707,24,12,12,4096,4096
2708,24,12,12,4096,4096
2709,24,12,12,4096,4096
2710,24,12,12,4096,4096
2711,24,12,12,4096,4096
2712,24,12,12,4096,4096
2713,24,12,12,4096,4096
2714,24,12,12,4096,4096
2715,24,12,12,4096,4096
2716,24,12,12,4096,4096
2717,24,12,12,4096,4096
2718,24,12,12,4096,4096
2719,24,12,12,4096,4096
2720,24,12,12,4096,4096
2721,24,12,12,4096,4096
2722,24,12,12,4096,4096
2723,24,12,12,4096,4096
2724,24,12,12,4096,4096
2725,24,12,12,4096,4096
2726,24,12,12,4096,4096
2727,24,12,12,4096,4096
2728,24,12,12,4096,4096
2729,24,12,12,4096,4096
2730,24,12,12,4096,4096
2731,24,12,12,4096,4096
2732,24,12,12,4096,4096
2733,24,12,12,4096,4096
2734,24,12,12,4096,4096
2735,24,12,12,4096,4096
2736,24,12,12,4096,4096
2737,24,12,12,4096,4096
2738,24,12,12,4096,4096
2739,24,12,12,4096,4096
2740,24,12,12,4096,4096
2741,24,12,12,4096,4096
2742,24,12,12,4096,4096
2743,24,12,12,4096,4096
2744,24,12,12,4096,4096
2745,24,12,12,4096,4096
2746,24,12,12,4096,4096
2747,24,12,12,4096,4096
2748,24,12,12,4096,4096
2749,24,12,12,4096,4096
2750,24,12,12,4096,4096
2751,24,12,12,4096,4096
2752,24,12,12,4096,4096
2753,24,12,12,4096,4096
2754,24,12,12,4096,4096
2755,24,12,12,4096,4096
2756,24,12,12,4096,4096
2757,24,12,12,4096,4096
2758,24,12,12,4096,4096
2759,24,12,12,4096,4096
2760,24,12,12,4096,4096
2761,24,12,12,4096,4096
2762,24,12,12,4096,4096
2763,24,12,12,4096,4096
2764,24,12,12,4096,4096
2765,24,12,12,4096,4096
2766,24,12,12,4096,4096
2767,24,12,12,4096,4096
2768,24,12,12,4096,4096
2769,24,12,12,4096,4096
2770,24,12,12,4096,4096
2771,24,12,12,4096,4096
2772,24,12,12,4096,4096
2773,24,12,12,4096,4096
2774,24,12,12,4096,4096
2775,24,12,12,4096,4096
2776,24,12,12,4096,4096
2777,24,12,12,4096,4096
2778,24,12,12,4096,4096
2779,24,12,12,4096,4096
2780,24,12,12,4096,4096
2781,24,12,12,4096,4096
2782,24,12,12,4096,4096
2783,24,12,12,4096,4096
2784,24,12,12,4096,4096
2785,24,12,12,4096,4096
2786,24,12,12,4096,4096
2787,24,12,12,4096,4096
2788,24,12,12,4096,4096
2789,24,12,12,4096,4096
2790,24,12,12,4096,4096
2791,24,12,12,4096,4096
2792,24,12,12,4096,4096
2793,24,12,12,4096,4096
2794,24,12,12,4096,4096
2795,24,12,12,4096,4096
2796,24,12,12,4096,4096
2797,24,12,12,4096,4096
2798,24,12,12,4096,4096
2799,24,12,12,4096,4096
2800,24,12,12,4096,4096
2801,24,12,12,4096,4096
2802,24,12,12,4096,4096
2803,24,12,12,4096,4096
2804,24,12,12,4096,4096
2805,24,12,12,4096,4096
2806,24,12,12,4096,4096
2807,24,12,12,4096,4096
2808,24,12,12,4096,4096
2809,24,12,12,4096,4096
2810,24,12,12,4096,4096
2811,24,12,12,4096,4096
2812,24,12,12,4096,4096
2813,24,12,12,4096,4096
2814,24,12,12,4096,4096
2815,24,12,12,4096,4096
2816,24,12,12,4096,4096
2817,24,12,12,4096,4096
2818,24,12,12,4096,4096
2819,24,12,12,4096,4096
2820,24,12,12,4096,4096
2821,24,12,12,4096,4096
2822,24,12,12,4096,4096
2823,24,12,12,4096,4096
2824,24,12,12,4096,4096
2825,24,12,12,4096,4096
2826,24,12,12,4096,4096
2827,24,12,12,4096,4096
2828,24,12,12,4096,4096
2829,24,12,12,4096,4096
2830,24,12,12,4096,4096
2831,24,12,12,4096,4096
2832,24,12,12,4096,4096
2833,24,12,12,4096,4096
2834,24,12,12,4096,4096
2835,24,12,12,4096,4096
2836,24,12,12,4096,4096
2837,24,12,12,4096,4096
2838,24,12,12,4096,4096
2839,24,12,12,4096,4096
2840,24,12,12,4096,4096
2841,24,12,12,4096,4096
2842,24,12,12,4096,4096
2843,24,12,12,4096,4096
2844,24,12,12,4096,4096
2845,24,12,12,4096,4096
2846,24,12,12,4096,4096
2847,24,12,12,4096,4096
2848,24,12,12,4096,4096
2849,24,12,12,4096,4096
2850,24,12,12,4096,4096
2851,24,12,12,4096,4096
2852,24,12,12,4096,4096
2853,24,12,12,4096,4096
2854,24,12,12,4096,4096
2855,24,12,12,4096,4096
2856,24,12,12,4096,4096
2857,24,12,12,4096,4096
2858,24,12,12,4096,4096
2859,24,12,12,4096,4096
2860,24,12,12,4096,4096
2861,24,12,12,4096,4096
2862,24,12,12,4096,4096
2863,24,12,12,4096,4096
2864,24,12,12,4096,4096
2865,24,12,12,4096,4096
2866,24,12,12,4096,4096
2867,24,12,12,4096,4096
2868,24,12,12,4096,4096
2869,24,12,12,4096,4096
2870,24,12,12,4096,4096
2871,24,12,12,4096,4096
2872,24,12,12,4096,4096
2873,24,12,12,4096,4096
2874,24,12,12,4096,4096
2875,24,12,12,4096,4096
2876,24,12,12,4096,4096
2877,24,12,12,4096,4096
2878,24,12,12,4096,4096
2879,24,12,12,4096,4096
2880,24,12,12,4096,4096
2881,24,12,12,4096,4096
2882,24,12,12,4096,4096
2883,24,12,12,4096,4096
2884,24,12,12,4096,4096
2885,24,12,12,4096,4096
2886,23,12,12,4096,4096
2887,23,12,12,4096,4096
2888,23,12,12,4096,4096
2889,23,12,12,4096,4096
2890,22,12,12,4096,4096
2891,22,12,12,4096,4096
2892,22,12,12,4096,4096
2893,22,12,12,4096,4096
2894,22,12,12,4096,4096
2895,22,12,12,4096,4096
2896,21,12,12,4096,4096
2897,21,12,12,4096,4096
2898,21,12,12,4096,4096
2899,21,12,12,4096,4096
2900,21,12,12,4096,4096
2901,21,12,12,4096,4096
2902,20,12,12,4096,4096
2903,20,12,12,4096,4096
2904,20,12,12,4096,4096
2905,20,12,12,4096,4096
2906,20,12,12,4096,4096
2907,20,12,12,4096,4096
2908,20,12,12,4096,4096
2909,20,12,12,4096,4096
2910,20,12,12,4096,4096
2911,19,12,12,4096,4096
2912,19,12,12,4096,4096
2913,19,12,12,4096,4096
2914,19,12,12,4096,4096
2915,19,12,12,4096,4096
2916,19,12,12,4096,4096
2917,18,12,12,4096,4096
2918,18,12,12,4096,4096
2919,18,12,12,4096,4096
2920,18,12,12,4096,4096
2921,18,12,12,4096,4096
2922,18,12,12,4096,4096
2923,18,12,12,4096,4096
2924,17,12,12,4096,4096
2925,17,12,12,4096,4096
2926,17,12,12,4096,4096
2927,17,12,12,4096,4096
2928,17,12,12,4096,4096
2929,16,12,12,4096,4096
2930,16,12,12,4096,4096
2931,16,12,12,4096,4096
2932,16,12,12,4096,4096
2933,16,12,12,4096,4096
2934,16,12,12,4096,4096
2935,16,12,12,4096,4096
2936,15,12,12,4096,4096
2937,15,12,12,4096,4096
2938,15,12,12,4096,4096
2939,15,12,12,4096,4096
2940,15,12,12,4096,4096
2941,14,12,12,4096,4096
2942,14,12,12,4096,4096
2943,14,12,12,4096,4096
2944,14,12,12,4096,4096
2945,14,12,12,4096,4096
2946,14,12,12,4096,4096
2947,13,12,12,4096,4096
2948,13,12,12,4096,4096
2949,13,12,12,4096,4096
2950,12,12,12,4096,4096
2951,12,12,12,4096,4096
2952,12,12,12,4096,4096
2953,12,12,12,4096,4096
2954,12,12,12,4096,4096
2955,12,12,12,4096,4096
2956,12,12,12,4096,4096
2957,12,12,12,4096,4096
2958,12,12,12,4096,4096
2959,12,12,12,4096,4096
2960,12,12,12,4096,4096
2961,12,12,12,4096,4096
2962,12,12,12,4096,4096
2963,12,12,12,4096,4096
2964,12,12,12,4096,4096
2965,12,12,12,4096,4096
2966,12,12,12,4096,4096
2967,12,12,12,4096,4096
2968,12,12,12,4096,4096
2969,12,12,12,4096,4096
2970,12,12,12,4096,4096
2971,12,12,12,4096,4096
2972,12,12,12,4096,4096
2973,12,12,12,4096,4096
2974,12,12,12,4096,4096
2975,12,12,12,4096,4096
2976,12,12,12,4096,4096
2977,12,12,12,4096,4096
2978,12,12,12,4096,4096
2979,12,12,12,4096,4096
2980,12,12,12,4096,4096
2981,12,12,12,4096,4096
2982,12,12,12,4096,4096
2983,12,12,12,4096,4096
2984,12,12,12,4096,4096
2985,12,12,12,4096,4096
2986,12,12,12,4096,4096
2987,12,12,12,4096,4096
2988,12,12,12,4096,4096
2989,12,12,12,4096,4096
2990,12,12,12,4096,4096
2991,12,12,12,4096,4096
2992,12,12,12,4096,4096
2993,12,12,12,4096,4096
2994,12,12,12,4096,4096
2995,12,12,12,4096,4096
2996,12,12,12,4096,4096
2997,12,12,12,4096,4096
2998,12,12,12,4096,4096
2999,12,12,12,4096,4096
3000,12,12,12,4096,4096
3001,12,12,12,4096,4096
3002,12,12,12,4096,4096
3003,12,12,12,4096,4096
3004,12,12,12,4096,4096
3005,12,12,12,4096,4096
3006,12,12,12,4096,4096
3007,12,12,12,4096,4096
3008,11,11,11,2048,2048
3009,11,11,11,2048,2048
3010,11,11,11,2048,2048
3011,11,11,11,2048,2048
3012,11,11,11,2048,2048
3013,11,11,11,2048,2048
3014,11,11,11,2048,2048
